username,date,product,rating,review,sentiment_result,confidence,sentiment
user_d0456be7,2025-10-08,Infinix Note 30,4,Exceeded my expectations. Good performance and the camera is surprisingly good. Speakers are loud enough for calls.,"{'label': 'POSITIVE', 'score': 0.9998413324356079}",0.9998413324356079,POSITIVE
user_dcb81fb2,2025-03-06,Infinix Note 30,4,Fantastic build and fast performance. Camera is excellent for the price. Battery drains fast after update. Bought for my sibling.,"{'label': 'POSITIVE', 'score': 0.9992066025733948}",0.9992066025733948,POSITIVE
user_3339f2d5,2025-06-19,Infinix Note 30,4,"Good phone, nice screen quality and the battery charges quickly. Na real talk.","{'label': 'POSITIVE', 'score': 0.9986876845359802}",0.9986876845359802,POSITIVE
user_78d10148,2024-11-12,Infinix Note 30,1,Worst purchase ever. Regretting this buy. Support was not responsive.,"{'label': 'NEGATIVE', 'score': 0.9998181462287903}",0.9998181462287903,NEGATIVE
user_9c52fe4f,2025-04-23,Infinix Note 30,5,"Great value. I recommend it to anyone looking for an affordable, powerful phone. Battery lasts longer than expected. Bought for my sibling.","{'label': 'POSITIVE', 'score': 0.9856559038162231}",0.9856559038162231,POSITIVE
user_93b60b09,2025-05-16,Infinix Note 30,2,Received a defective unit. Not recommended.,"{'label': 'NEGATIVE', 'score': 0.999756395816803}",0.999756395816803,NEGATIVE
user_9834f1b7,2025-02-21,Infinix Note 30,4,The phone arrived on time and works perfectly. Very satisfied.,"{'label': 'POSITIVE', 'score': 0.9998502731323242}",0.9998502731323242,POSITIVE
user_501d27a2,2025-06-14,Infinix Note 30,2,Battery died within a few months. Wouldn't buy again.,"{'label': 'NEGATIVE', 'score': 0.9996944665908813}",0.9996944665908813,NEGATIVE
user_2a5e9c0a,2025-07-11,Infinix Note 30,5,Solid device for the price. Battery life and display are impressive. Bought for my sibling.,"{'label': 'POSITIVE', 'score': 0.9998123049736023}",0.9998123049736023,POSITIVE
user_bf864004,2024-12-20,Infinix Note 30,4,"Great value. I recommend it to anyone looking for an affordable, powerful phone.","{'label': 'POSITIVE', 'score': 0.9997642636299133}",0.9997642636299133,POSITIVE
user_c1987188,2025-06-30,Infinix Note 30,3,It's neither great nor terrible — decent mid-range option. Screen has minor backlight bleeding.,"{'label': 'NEGATIVE', 'score': 0.9991534948348999}",0.9991534948348999,NEGATIVE
user_2ced9e24,2024-10-21,Infinix Note 30,2,Very disappointed — camera is poor and delivery was delayed.,"{'label': 'NEGATIVE', 'score': 0.9996684789657593}",0.9996684789657593,NEGATIVE
user_0fa3aed2,2025-04-16,Infinix Note 30,5,"Good phone, nice screen quality and the battery charges quickly.","{'label': 'POSITIVE', 'score': 0.9991574287414551}",0.9991574287414551,POSITIVE
user_acb5e98f,2025-02-18,Infinix Note 30,5,Solid device for the price. Battery life and display are impressive.,"{'label': 'POSITIVE', 'score': 0.9998103976249695}",0.9998103976249695,POSITIVE
user_d8f0eaa6,2025-01-01,Infinix Note 30,3,"Fine for basic use, but not ideal for heavy gamers.","{'label': 'NEGATIVE', 'score': 0.9925227761268616}",0.9925227761268616,NEGATIVE
user_a4f84db2,2025-04-05,Infinix Note 30,2,Had many issues: random reboots and connectivity problems. Charging is slower than expected.,"{'label': 'NEGATIVE', 'score': 0.9995610117912292}",0.9995610117912292,NEGATIVE
user_371e4313,2024-11-22,Infinix Note 30,5,"Good phone, nice screen quality and the battery charges quickly.","{'label': 'POSITIVE', 'score': 0.9991574287414551}",0.9991574287414551,POSITIVE
user_06378b46,2025-07-14,Infinix Note 30,3,Package arrived intact. Phone is okay for everyday tasks. No lag when using social apps. Na real talk.,"{'label': 'POSITIVE', 'score': 0.9960511326789856}",0.9960511326789856,POSITIVE
user_37292a71,2025-09-08,Infinix Note 30,1,Battery died within a few months. Wouldn't buy again.,"{'label': 'NEGATIVE', 'score': 0.9996944665908813}",0.9996944665908813,NEGATIVE
user_049f94aa,2025-09-12,Infinix Note 30,2,Terrible experience. Battery drains too fast and phone heats up. Na real talk.,"{'label': 'NEGATIVE', 'score': 0.9951350092887878}",0.9951350092887878,NEGATIVE
user_81a78d0e,2024-12-05,Infinix Note 30,3,It's okay — does the job but nothing special. Price is a bit high for the features. Na real talk.,"{'label': 'NEGATIVE', 'score': 0.9192032814025879}",0.9192032814025879,NEGATIVE
user_ead0cd4b,2025-01-15,Infinix Note 30,1,The phone arrived with scratches and the charger was missing. Charging is slower than expected. Na real talk.,"{'label': 'NEGATIVE', 'score': 0.9993966817855835}",0.9993966817855835,NEGATIVE
user_6516e3c7,2025-08-23,Infinix Note 30,2,Terrible experience. Battery drains too fast and phone heats up.,"{'label': 'NEGATIVE', 'score': 0.9985734224319458}",0.9985734224319458,NEGATIVE
user_cd7ca974,2025-04-08,Infinix Note 30,2,Battery died within a few months. Wouldn't buy again. Screen has minor backlight bleeding.,"{'label': 'NEGATIVE', 'score': 0.9996083378791809}",0.9996083378791809,NEGATIVE
user_433ff35a,2025-09-05,Infinix Note 30,1,The phone arrived with scratches and the charger was missing.,"{'label': 'NEGATIVE', 'score': 0.9996839761734009}",0.9996839761734009,NEGATIVE
user_111546f8,2025-10-12,Infinix Note 30,3,It's okay — does the job but nothing special. Storage fills up quickly with large apps. Bought for my sibling.,"{'label': 'NEGATIVE', 'score': 0.9946997165679932}",0.9946997165679932,NEGATIVE
user_47b32aa0,2024-12-31,Infinix Note 30,3,Average phone. Battery is fine but the camera could be better.,"{'label': 'NEGATIVE', 'score': 0.9793996810913086}",0.9793996810913086,NEGATIVE
user_509415e0,2024-10-27,Infinix Note 30,1,Very disappointed — camera is poor and delivery was delayed.,"{'label': 'NEGATIVE', 'score': 0.9996684789657593}",0.9996684789657593,NEGATIVE
user_4162d1d1,2025-10-08,Infinix Note 30,1,The phone arrived with scratches and the charger was missing. Low-light photos are grainy.,"{'label': 'NEGATIVE', 'score': 0.9992625117301941}",0.9992625117301941,NEGATIVE
user_d4432057,2024-12-30,Infinix Note 30,1,Worst purchase ever. Regretting this buy. Speakers sound tinny at high volume.,"{'label': 'NEGATIVE', 'score': 0.9996709823608398}",0.9996709823608398,NEGATIVE
user_72151d16,2024-10-29,Infinix Note 30,2,Received a defective unit. Not recommended.,"{'label': 'NEGATIVE', 'score': 0.999756395816803}",0.999756395816803,NEGATIVE
user_9b5cf8fb,2025-06-20,Infinix Note 30,3,It's neither great nor terrible — decent mid-range option. Bought for my sibling.,"{'label': 'NEGATIVE', 'score': 0.9831082224845886}",0.9831082224845886,NEGATIVE
user_82c9764b,2024-11-26,Infinix Note 30,2,Performance is sluggish and apps crash frequently.,"{'label': 'NEGATIVE', 'score': 0.9996930360794067}",0.9996930360794067,NEGATIVE
user_8746965e,2025-07-13,Infinix Note 30,5,"Excellent phone, reliable and fast. Customer service was helpful too.","{'label': 'POSITIVE', 'score': 0.9994518160820007}",0.9994518160820007,POSITIVE
user_c1e08b7e,2025-09-04,Infinix Note 30,3,Functionality is acceptable; build quality is average. Support was not responsive.,"{'label': 'NEGATIVE', 'score': 0.9974047541618347}",0.9974047541618347,NEGATIVE
user_6d28ca7a,2025-08-23,Infinix Note 30,4,"Great value. I recommend it to anyone looking for an affordable, powerful phone.","{'label': 'POSITIVE', 'score': 0.9997642636299133}",0.9997642636299133,POSITIVE
user_f58715ca,2025-03-10,Infinix Note 30,5,Exceeded my expectations. Good performance and the camera is surprisingly good. Na real talk. Bought for my sibling.,"{'label': 'POSITIVE', 'score': 0.9998173117637634}",0.9998173117637634,POSITIVE
user_f4356d06,2025-08-30,Infinix Note 30,4,The phone arrived on time and works perfectly. Very satisfied. Na real talk.,"{'label': 'POSITIVE', 'score': 0.9998247027397156}",0.9998247027397156,POSITIVE
user_6fccfdc2,2025-09-03,Infinix Note 30,4,Solid device for the price. Battery life and display are impressive.,"{'label': 'POSITIVE', 'score': 0.9998103976249695}",0.9998103976249695,POSITIVE
user_313f339a,2025-07-22,Infinix Note 30,3,It's neither great nor terrible — decent mid-range option.,"{'label': 'NEGATIVE', 'score': 0.9693906903266907}",0.9693906903266907,NEGATIVE
user_9313be6b,2025-03-08,Infinix Note 30,3,Not bad for the price. Some lag when switching apps. Speaker quality is average. Bought for my sibling.,"{'label': 'NEGATIVE', 'score': 0.9892238974571228}",0.9892238974571228,NEGATIVE
user_4093a3db,2024-11-30,Infinix Note 30,4,Exceeded my expectations. Good performance and the camera is surprisingly good.,"{'label': 'POSITIVE', 'score': 0.9998700618743896}",0.9998700618743896,POSITIVE
user_1ee1a9f7,2024-12-03,Infinix Note 30,5,Amazing battery life and great screen — best purchase this month. Photos are sharp during the day. Na real talk.,"{'label': 'POSITIVE', 'score': 0.9997466206550598}",0.9997466206550598,POSITIVE
user_8865a796,2024-12-16,Infinix Note 30,5,Solid device for the price. Battery life and display are impressive.,"{'label': 'POSITIVE', 'score': 0.9998103976249695}",0.9998103976249695,POSITIVE
user_5aecb59b,2025-03-27,Infinix Note 30,4,Solid device for the price. Battery life and display are impressive.,"{'label': 'POSITIVE', 'score': 0.9998103976249695}",0.9998103976249695,POSITIVE
user_20e15b7c,2025-05-03,Infinix Note 30,2,Customer service was unhelpful and I want a refund.,"{'label': 'NEGATIVE', 'score': 0.9989004135131836}",0.9989004135131836,NEGATIVE
user_33e762d0,2025-02-22,Infinix Note 30,4,"Great value. I recommend it to anyone looking for an affordable, powerful phone. Support was quick and helpful.","{'label': 'POSITIVE', 'score': 0.9997708201408386}",0.9997708201408386,POSITIVE
user_72f2f7cd,2025-03-21,Infinix Note 30,2,Bad quality. Screen cracked after a minor drop. Bought for my sibling.,"{'label': 'NEGATIVE', 'score': 0.9997735619544983}",0.9997735619544983,NEGATIVE
user_14fad087,2025-03-14,Infinix Note 30,3,Not bad for the price. Some lag when switching apps.,"{'label': 'NEGATIVE', 'score': 0.9911817312240601}",0.9911817312240601,NEGATIVE
user_95db84ae,2025-01-16,Infinix Note 30,3,Average phone. Battery is fine but the camera could be better.,"{'label': 'NEGATIVE', 'score': 0.9793996810913086}",0.9793996810913086,NEGATIVE
user_610722e1,2024-12-16,Infinix Note 30,5,"Great value. I recommend it to anyone looking for an affordable, powerful phone.","{'label': 'POSITIVE', 'score': 0.9997642636299133}",0.9997642636299133,POSITIVE
user_0a5fb5c9,2025-01-01,Infinix Note 30,3,Average phone. Battery is fine but the camera could be better. Screen has minor backlight bleeding.,"{'label': 'NEGATIVE', 'score': 0.9974161386489868}",0.9974161386489868,NEGATIVE
user_aa1db3e3,2025-10-11,Infinix Note 30,2,Received a defective unit. Not recommended.,"{'label': 'NEGATIVE', 'score': 0.999756395816803}",0.999756395816803,NEGATIVE
user_76dd96f5,2024-11-03,Infinix Note 30,4,"Good phone, nice screen quality and the battery charges quickly.","{'label': 'POSITIVE', 'score': 0.9991574287414551}",0.9991574287414551,POSITIVE
user_c550570b,2025-09-03,Infinix Note 30,4,The phone arrived on time and works perfectly. Very satisfied. Battery drains fast after update.,"{'label': 'POSITIVE', 'score': 0.9973996877670288}",0.9973996877670288,POSITIVE
user_64345049,2025-08-28,Infinix Note 30,4,Very happy with my purchase. Smooth UI and no lag even with many apps. Phone lags on heavy apps/gaming.,"{'label': 'POSITIVE', 'score': 0.9915109276771545}",0.9915109276771545,POSITIVE
user_1a998426,2025-08-22,Infinix Note 30,4,"Excellent phone, reliable and fast. Customer service was helpful too. Audio is loud and clear. Na real talk.","{'label': 'POSITIVE', 'score': 0.9982497096061707}",0.9982497096061707,POSITIVE
user_000005cb,2025-01-07,Infinix Note 30,3,Not bad for the price. Some lag when switching apps.,"{'label': 'NEGATIVE', 'score': 0.9911817312240601}",0.9911817312240601,NEGATIVE
user_52d55563,2025-07-14,Infinix Note 30,5,The phone arrived on time and works perfectly. Very satisfied.,"{'label': 'POSITIVE', 'score': 0.9998502731323242}",0.9998502731323242,POSITIVE
user_9294a6fa,2024-10-21,Infinix Note 30,5,"Great value. I recommend it to anyone looking for an affordable, powerful phone. Speakers are loud enough for calls.","{'label': 'POSITIVE', 'score': 0.9980315566062927}",0.9980315566062927,POSITIVE
user_9d6c1840,2025-01-15,Infinix Note 30,4,Exceeded my expectations. Good performance and the camera is surprisingly good.,"{'label': 'POSITIVE', 'score': 0.9998700618743896}",0.9998700618743896,POSITIVE
user_e5803cdb,2024-12-15,Infinix Note 30,5,Solid device for the price. Battery life and display are impressive. Low-light photos are grainy.,"{'label': 'POSITIVE', 'score': 0.9995456337928772}",0.9995456337928772,POSITIVE
user_90bcfa45,2025-07-20,Infinix Note 30,5,"Great value. I recommend it to anyone looking for an affordable, powerful phone.","{'label': 'POSITIVE', 'score': 0.9997642636299133}",0.9997642636299133,POSITIVE
user_82e88778,2025-06-16,Infinix Note 30,1,Customer service was unhelpful and I want a refund.,"{'label': 'NEGATIVE', 'score': 0.9989004135131836}",0.9989004135131836,NEGATIVE
user_283e8bf4,2025-03-14,Infinix Note 30,5,Very happy with my purchase. Smooth UI and no lag even with many apps. Delivery delayed by one week.,"{'label': 'POSITIVE', 'score': 0.9954943656921387}",0.9954943656921387,POSITIVE
user_a8029040,2025-08-06,Infinix Note 30,4,The phone arrived on time and works perfectly. Very satisfied.,"{'label': 'POSITIVE', 'score': 0.9998502731323242}",0.9998502731323242,POSITIVE
user_b35e24d2,2025-07-09,Infinix Note 30,5,"Excellent phone, reliable and fast. Customer service was helpful too.","{'label': 'POSITIVE', 'score': 0.9994518160820007}",0.9994518160820007,POSITIVE
user_351ff605,2024-10-18,Infinix Note 30,2,Battery died within a few months. Wouldn't buy again.,"{'label': 'NEGATIVE', 'score': 0.9996944665908813}",0.9996944665908813,NEGATIVE
user_0f61ab73,2025-01-14,Infinix Note 30,1,The phone arrived with scratches and the charger was missing. Support was quick and helpful.,"{'label': 'NEGATIVE', 'score': 0.8400560021400452}",0.8400560021400452,NEGATIVE
user_616f195b,2025-08-19,Infinix Note 30,5,"Excellent phone, reliable and fast. Customer service was helpful too.","{'label': 'POSITIVE', 'score': 0.9994518160820007}",0.9994518160820007,POSITIVE
user_01ae19b9,2025-03-05,Infinix Note 30,5,The phone arrived on time and works perfectly. Very satisfied.,"{'label': 'POSITIVE', 'score': 0.9998502731323242}",0.9998502731323242,POSITIVE
user_0ec39d9b,2025-06-04,Infinix Note 30,5,"Great value. I recommend it to anyone looking for an affordable, powerful phone. Sleek and modern design. Bought for my sibling.","{'label': 'POSITIVE', 'score': 0.9998452663421631}",0.9998452663421631,POSITIVE
user_0d18dc19,2024-12-19,Infinix Note 30,4,Fantastic build and fast performance. Camera is excellent for the price.,"{'label': 'POSITIVE', 'score': 0.9998677968978882}",0.9998677968978882,POSITIVE
user_ed1a4837,2025-07-03,Infinix Note 30,3,Good for the price if you don't need high-end specs.,"{'label': 'POSITIVE', 'score': 0.9995230436325073}",0.9995230436325073,POSITIVE
user_d8835e08,2024-10-21,Infinix Note 30,2,Terrible experience. Battery drains too fast and phone heats up.,"{'label': 'NEGATIVE', 'score': 0.9985734224319458}",0.9985734224319458,NEGATIVE
user_946a480b,2025-09-16,Infinix Note 30,4,Amazing battery life and great screen — best purchase this month. Charges to 50% in 30 mins.,"{'label': 'POSITIVE', 'score': 0.9995991587638855}",0.9995991587638855,POSITIVE
user_13099a26,2025-06-12,Infinix Note 30,1,Had many issues: random reboots and connectivity problems.,"{'label': 'NEGATIVE', 'score': 0.9996299743652344}",0.9996299743652344,NEGATIVE
user_c2b62d04,2025-03-18,Infinix Note 30,3,Functionality is acceptable; build quality is average.,"{'label': 'POSITIVE', 'score': 0.991151750087738}",0.991151750087738,POSITIVE
user_e36f45fc,2024-10-26,Infinix Note 30,4,Fantastic build and fast performance. Camera is excellent for the price.,"{'label': 'POSITIVE', 'score': 0.9998677968978882}",0.9998677968978882,POSITIVE
user_a798dcc3,2025-08-30,Infinix Note 30,2,Performance is sluggish and apps crash frequently. Bought for my sibling.,"{'label': 'NEGATIVE', 'score': 0.9996577501296997}",0.9996577501296997,NEGATIVE
user_2044ab61,2025-01-16,Infinix Note 30,3,Package arrived intact. Phone is okay for everyday tasks.,"{'label': 'POSITIVE', 'score': 0.9969357252120972}",0.9969357252120972,POSITIVE
user_4cf19c1b,2025-04-27,Infinix Note 30,5,"Great value. I recommend it to anyone looking for an affordable, powerful phone.","{'label': 'POSITIVE', 'score': 0.9997642636299133}",0.9997642636299133,POSITIVE
user_bccbeff3,2025-09-22,Infinix Note 30,5,Very happy with my purchase. Smooth UI and no lag even with many apps.,"{'label': 'POSITIVE', 'score': 0.9998558759689331}",0.9998558759689331,POSITIVE
user_c5ff9b09,2025-07-05,Infinix Note 30,5,"Excellent phone, reliable and fast. Customer service was helpful too. Delivery delayed by one week. Na real talk.","{'label': 'POSITIVE', 'score': 0.9411459565162659}",0.9411459565162659,POSITIVE
user_8f13b587,2025-05-29,Infinix Note 30,2,Had many issues: random reboots and connectivity problems.,"{'label': 'NEGATIVE', 'score': 0.9996299743652344}",0.9996299743652344,NEGATIVE
user_3fab407e,2024-10-23,Infinix Note 30,4,Solid device for the price. Battery life and display are impressive. No lag when using social apps.,"{'label': 'POSITIVE', 'score': 0.999681830406189}",0.999681830406189,POSITIVE
user_71bf34a7,2025-02-14,Infinix Note 30,3,Functionality is acceptable; build quality is average. Bought for my sibling.,"{'label': 'POSITIVE', 'score': 0.9729718565940857}",0.9729718565940857,POSITIVE
user_c06f1beb,2025-08-16,Infinix Note 30,4,Amazing battery life and great screen — best purchase this month. Design feels cheap and plasticky. Na real talk.,"{'label': 'POSITIVE', 'score': 0.9718155860900879}",0.9718155860900879,POSITIVE
user_ab767866,2025-08-25,Infinix Note 30,2,Received a defective unit. Not recommended. Na real talk.,"{'label': 'NEGATIVE', 'score': 0.9997497200965881}",0.9997497200965881,NEGATIVE
user_fcaae664,2025-08-09,Infinix Note 30,4,Solid device for the price. Battery life and display are impressive.,"{'label': 'POSITIVE', 'score': 0.9998103976249695}",0.9998103976249695,POSITIVE
user_9f1e873c,2025-04-20,Infinix Note 30,3,Not bad for the price. Some lag when switching apps. Support was quick and helpful.,"{'label': 'POSITIVE', 'score': 0.9821292757987976}",0.9821292757987976,POSITIVE
user_5e39520a,2025-06-27,Infinix Note 30,3,Not bad for the price. Some lag when switching apps.,"{'label': 'NEGATIVE', 'score': 0.9911817312240601}",0.9911817312240601,NEGATIVE
user_bedc4d2f,2025-08-06,Infinix Note 30,5,Fantastic build and fast performance. Camera is excellent for the price. Low-light photos are grainy.,"{'label': 'POSITIVE', 'score': 0.9998457431793213}",0.9998457431793213,POSITIVE
user_980af6d7,2025-05-15,Infinix Note 30,4,Fantastic build and fast performance. Camera is excellent for the price. Support was not responsive.,"{'label': 'POSITIVE', 'score': 0.998431384563446}",0.998431384563446,POSITIVE
user_4b057ef4,2025-06-16,Infinix Note 30,5,Amazing battery life and great screen — best purchase this month. Bought for my sibling.,"{'label': 'POSITIVE', 'score': 0.9998528957366943}",0.9998528957366943,POSITIVE
user_94560a55,2025-08-10,Infinix Note 30,4,Fantastic build and fast performance. Camera is excellent for the price. Sleek and modern design.,"{'label': 'POSITIVE', 'score': 0.9998774528503418}",0.9998774528503418,POSITIVE
user_e887feb1,2025-09-09,Infinix Note 30,4,Amazing battery life and great screen — best purchase this month.,"{'label': 'POSITIVE', 'score': 0.999850869178772}",0.999850869178772,POSITIVE
user_54a5a655,2025-05-23,Infinix Note 30,4,Fantastic build and fast performance. Camera is excellent for the price. Screen is bright and colors are rich.,"{'label': 'POSITIVE', 'score': 0.9998809099197388}",0.9998809099197388,POSITIVE
user_b8774a8b,2024-11-23,Infinix Note 30,3,It's neither great nor terrible — decent mid-range option.,"{'label': 'NEGATIVE', 'score': 0.9693906903266907}",0.9693906903266907,NEGATIVE
user_efa081c9,2025-07-29,Infinix Note 30,4,Amazing battery life and great screen — best purchase this month. Low-light photos are grainy.,"{'label': 'POSITIVE', 'score': 0.9997629523277283}",0.9997629523277283,POSITIVE
user_8c4f7e7d,2025-06-16,Infinix Note 30,4,"Great value. I recommend it to anyone looking for an affordable, powerful phone.","{'label': 'POSITIVE', 'score': 0.9997642636299133}",0.9997642636299133,POSITIVE
user_fa137fcf,2025-05-11,Infinix Note 30,4,Fantastic build and fast performance. Camera is excellent for the price.,"{'label': 'POSITIVE', 'score': 0.9998677968978882}",0.9998677968978882,POSITIVE
user_2cd95f9f,2025-04-22,Infinix Note 30,3,Not bad for the price. Some lag when switching apps. Speakers are loud enough for calls.,"{'label': 'NEGATIVE', 'score': 0.9799280166625977}",0.9799280166625977,NEGATIVE
user_7d7dc751,2025-03-11,Infinix Note 30,4,Exceeded my expectations. Good performance and the camera is surprisingly good. Delivery delayed by one week. Bought for my sibling.,"{'label': 'POSITIVE', 'score': 0.9997448325157166}",0.9997448325157166,POSITIVE
user_785c68c3,2025-02-03,Infinix Note 30,5,Fantastic build and fast performance. Camera is excellent for the price. Support was quick and helpful.,"{'label': 'POSITIVE', 'score': 0.9998499155044556}",0.9998499155044556,POSITIVE
user_8b8fd877,2025-09-24,Infinix Note 30,1,Had many issues: random reboots and connectivity problems. Audio is loud and clear.,"{'label': 'NEGATIVE', 'score': 0.9870403409004211}",0.9870403409004211,NEGATIVE
user_edfbcc7f,2025-09-28,Infinix Note 30,2,Terrible experience. Battery drains too fast and phone heats up. Price is a bit high for the features.,"{'label': 'NEGATIVE', 'score': 0.9968904852867126}",0.9968904852867126,NEGATIVE
user_466d51cb,2025-04-09,Infinix Note 30,5,"Great value. I recommend it to anyone looking for an affordable, powerful phone. Screen has minor backlight bleeding. Bought for my sibling.","{'label': 'NEGATIVE', 'score': 0.7494452595710754}",0.7494452595710754,NEGATIVE
user_3550fbf1,2025-05-25,Infinix Note 30,5,I love this phone — great value for money and the battery lasts all day. Charges to 50% in 30 mins. Na real talk.,"{'label': 'POSITIVE', 'score': 0.9955477714538574}",0.9955477714538574,POSITIVE
user_e198f451,2025-01-01,Infinix Note 30,3,Works as advertised. Might consider an upgrade later. Charging is slower than expected. Na real talk.,"{'label': 'NEGATIVE', 'score': 0.9966112971305847}",0.9966112971305847,NEGATIVE
user_7090cfda,2025-01-10,Infinix Note 30,3,Good for the price if you don't need high-end specs. Phone lags on heavy apps/gaming.,"{'label': 'NEGATIVE', 'score': 0.9946039319038391}",0.9946039319038391,NEGATIVE
user_847abe6d,2024-10-26,Infinix Note 30,3,"Decent device, but expected a bit more from the camera. Plenty of storage for apps and photos.","{'label': 'NEGATIVE', 'score': 0.9588071703910828}",0.9588071703910828,NEGATIVE
user_f15b8ba1,2025-06-17,Infinix Note 30,2,Performance is sluggish and apps crash frequently. Design feels cheap and plasticky. Na real talk.,"{'label': 'NEGATIVE', 'score': 0.9996438026428223}",0.9996438026428223,NEGATIVE
user_f0eaadd2,2025-06-20,Infinix Note 30,4,I love this phone — great value for money and the battery lasts all day. Bought for my sibling.,"{'label': 'POSITIVE', 'score': 0.9989833235740662}",0.9989833235740662,POSITIVE
user_4de1d77d,2024-12-23,Infinix Note 30,2,Battery died within a few months. Wouldn't buy again.,"{'label': 'NEGATIVE', 'score': 0.9996944665908813}",0.9996944665908813,NEGATIVE
user_b9694e41,2025-03-08,Infinix Note 30,5,Very happy with my purchase. Smooth UI and no lag even with many apps. Na real talk.,"{'label': 'POSITIVE', 'score': 0.9998190999031067}",0.9998190999031067,POSITIVE
user_65771126,2025-05-02,Infinix Note 30,3,Not bad for the price. Some lag when switching apps. Speaker quality is average.,"{'label': 'NEGATIVE', 'score': 0.9804016947746277}",0.9804016947746277,NEGATIVE
user_5a85bd55,2025-02-20,Infinix Note 30,4,Exceeded my expectations. Good performance and the camera is surprisingly good. Screen is bright and colors are rich.,"{'label': 'POSITIVE', 'score': 0.9998824596405029}",0.9998824596405029,POSITIVE
user_aaa0afef,2025-08-16,Infinix Note 30,4,Fantastic build and fast performance. Camera is excellent for the price.,"{'label': 'POSITIVE', 'score': 0.9998677968978882}",0.9998677968978882,POSITIVE
user_b6597769,2025-08-02,Infinix Note 30,4,Exceeded my expectations. Good performance and the camera is surprisingly good.,"{'label': 'POSITIVE', 'score': 0.9998700618743896}",0.9998700618743896,POSITIVE
user_9e86f0d2,2025-06-05,Infinix Note 30,5,"Good phone, nice screen quality and the battery charges quickly.","{'label': 'POSITIVE', 'score': 0.9991574287414551}",0.9991574287414551,POSITIVE
user_0b47f5d4,2025-08-06,Infinix Note 30,1,Had many issues: random reboots and connectivity problems. Storage fills up quickly with large apps. Na real talk.,"{'label': 'NEGATIVE', 'score': 0.9990058541297913}",0.9990058541297913,NEGATIVE
user_5a197e85,2025-04-09,Infinix Note 30,4,I love this phone — great value for money and the battery lasts all day. Na real talk.,"{'label': 'POSITIVE', 'score': 0.9987103939056396}",0.9987103939056396,POSITIVE
user_ccae0401,2025-10-05,Infinix Note 30,3,Average phone. Battery is fine but the camera could be better.,"{'label': 'NEGATIVE', 'score': 0.9793996810913086}",0.9793996810913086,NEGATIVE
user_2d24d8aa,2025-04-30,Infinix Note 30,2,Bad quality. Screen cracked after a minor drop. Bought for my sibling.,"{'label': 'NEGATIVE', 'score': 0.9997735619544983}",0.9997735619544983,NEGATIVE
user_7fcbc098,2025-03-12,Infinix Note 30,5,"Excellent phone, reliable and fast. Customer service was helpful too. Support was not responsive.","{'label': 'NEGATIVE', 'score': 0.987968921661377}",0.987968921661377,NEGATIVE
user_7b18bad9,2025-09-29,Infinix Note 30,5,"Good phone, nice screen quality and the battery charges quickly.","{'label': 'POSITIVE', 'score': 0.9991574287414551}",0.9991574287414551,POSITIVE
user_2f646e0c,2025-09-15,Infinix Note 30,3,Good for the price if you don't need high-end specs. Speaker quality is average.,"{'label': 'NEGATIVE', 'score': 0.9664716720581055}",0.9664716720581055,NEGATIVE
user_b4eef856,2025-04-16,Infinix Note 30,4,"Great value. I recommend it to anyone looking for an affordable, powerful phone. Screen is bright and colors are rich.","{'label': 'POSITIVE', 'score': 0.9998728036880493}",0.9998728036880493,POSITIVE
user_178d4e6f,2024-12-15,Infinix Note 30,5,"Excellent phone, reliable and fast. Customer service was helpful too. Support was not responsive. Bought for my sibling.","{'label': 'NEGATIVE', 'score': 0.9733787178993225}",0.9733787178993225,NEGATIVE
user_643d2310,2024-11-14,Infinix Note 30,4,Exceeded my expectations. Good performance and the camera is surprisingly good. Price is a bit high for the features.,"{'label': 'POSITIVE', 'score': 0.9998642206192017}",0.9998642206192017,POSITIVE
user_7a1bf8a4,2024-12-26,Infinix Note 30,4,The phone arrived on time and works perfectly. Very satisfied.,"{'label': 'POSITIVE', 'score': 0.9998502731323242}",0.9998502731323242,POSITIVE
user_b29990fc,2024-10-24,Infinix Note 30,1,Received a defective unit. Not recommended. Delivery was fast and packaging was good.,"{'label': 'POSITIVE', 'score': 0.9940451383590698}",0.9940451383590698,POSITIVE
user_ff06c273,2025-02-06,Infinix Note 30,4,Amazing battery life and great screen — best purchase this month. Speakers sound tinny at high volume.,"{'label': 'POSITIVE', 'score': 0.9995031356811523}",0.9995031356811523,POSITIVE
user_97bb9333,2025-10-06,Infinix Note 30,4,Very happy with my purchase. Smooth UI and no lag even with many apps. Na real talk.,"{'label': 'POSITIVE', 'score': 0.9998190999031067}",0.9998190999031067,POSITIVE
user_c8917dbc,2025-05-04,Infinix Note 30,4,I love this phone — great value for money and the battery lasts all day. Support was quick and helpful.,"{'label': 'POSITIVE', 'score': 0.9994266033172607}",0.9994266033172607,POSITIVE
user_962d8e2f,2025-04-13,Infinix Note 30,4,Very happy with my purchase. Smooth UI and no lag even with many apps.,"{'label': 'POSITIVE', 'score': 0.9998558759689331}",0.9998558759689331,POSITIVE
user_d4851e41,2025-05-04,Infinix Note 30,2,Performance is sluggish and apps crash frequently.,"{'label': 'NEGATIVE', 'score': 0.9996930360794067}",0.9996930360794067,NEGATIVE
